Screen-Size,RAM,Price,Brand,Processor,GPU,GPU-Type,Resolution,Condition
12.3,16,949.0,Microsoft,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,2880 x 1920,New
15.0,16,529.99,Dell,Intel Core i7 11th Gen.,NVIDIA T500 2048,Dedicated Graphics,1920 x 1080,Excellent - Refurbished
15.6,8,449.0,Asus,Intel Core i3 11th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,New
14.0,16,424.99,HP,Intel Core i7 12th Gen.,Intel(R) Iris(R) Xe Graphics,Integrated Graphics,1920 x 1080,Good - Refurbished
14.0,8,200.0,HP,Intel Core i3 10th Gen.,AMD FirePro M4100,Dedicated Graphics,1024 x 768,Open box
14.0,16,319.99,Dell,Intel Core i7 8th Gen.,Intel HD Graphics,Integrated Graphics,1920 x 1080,Open box
13.4,8,359.96,Lenovo,Intel Core i5 10th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,Very Good - Refurbished
16.0,16,598.0,Dell,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1200,Open box
17.3,8,509.0,Asus,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1280,New
15.6,16,741.66,HP,Intel Core i5 11th Gen.,AMD FirePro M4100,Dedicated Graphics,1024 x 768,Excellent - Refurbished
15.6,8,315.0,HP,Intel Core i3 11th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,New
13.3,8,305.96,Lenovo,Intel Core i7 10th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,Very Good - Refurbished
15.6,8,604.99,Samsung,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Open box
14.0,16,409.99,HP,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Excellent - Refurbished
14.0,16,559.99,Lenovo,Intel Core i5 10th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,New
13.0,16,441.99,Dell,Intel Core i7 8th Gen.,Intel(R) UHD Graphics 620,Integrated Graphics,1920 x 1080,Good - Refurbished
15.6,16,969.0,Dell,Intel Core i7 11th Gen.,NVIDIA GeForce RTX 3050 Ti,Dedicated Graphics,3456 x 2160,Good - Refurbished
14.0,8,295.0,HP,Intel Core i7 4th Gen.,AMD FirePro M4100,Dedicated Graphics,1920 x 1080,Good - Refurbished
15.6,8,299.99,Lenovo,Intel Core i7 8th Gen.,NVIDIA QUADRO P500,Dedicated Graphics,1920 x 1080,Very Good - Refurbished
16.0,16,0.0,Razer,Intel Core i9 13th Gen.,NVIDIA GeForce RTX 4070,Dedicated Graphics,2560 x 1600,New
14.0,16,799.0,Dell,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Open box
15.6,32,939.06,HP,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1024 x 768,New
14.0,16,299.99,Lenovo,Intel Core i7 6th Gen.,NVIDIA Quadro M500M,Integrated Graphics,2560 x 1440,Good - Refurbished
15.6,8,460.0,Dell,Intel Core i5 11th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,New
14.0,8,269.95,Lenovo,Intel Core i5 10th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,Very Good - Refurbished
14.0,16,799.95,HP,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1200,Excellent - Refurbished
14.0,16,519.95,HP,Intel Core i3 12th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,Excellent - Refurbished
14.0,16,899.99,Dell,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Open box
15.6,8,500.0,HP,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Open box
13.3,16,300.89,Dell,Intel Core i7 8th Gen.,Intel UHD Graphics 620,Integrated Graphics,3840 x 2160,Excellent - Refurbished
15.6,32,921.99,Dell,Intel Core i7 11th Gen.,NVIDIA RTX A2000,Dedicated Graphics,1920 x 1080,Very Good - Refurbished
12.3,8,699.99,Microsoft,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,2736 x 1824,New
15.6,16,353.43,HP,Intel Core i7 4th Gen.,Intel HD Graphics 4600,Integrated Graphics,1366 x 768,Very Good - Refurbished
14.0,16,679.99,Dell,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1200,Excellent - Refurbished
14.0,16,456.84,Dell,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Excellent - Refurbished
14.0,16,449.95,HP,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Dedicated Graphics,1920 x 1080,New
14.0,32,807.99,HP,Intel Core i7 12th Gen.,AMD FirePro M4100,Integrated Graphics,1920 x 1080,Excellent - Refurbished
14.0,8,187.99,Dell,Intel Core i5 8th Gen.,NVIDIA GeForce MX130,Dedicated Graphics,1366 x 768,Good - Refurbished
14.0,16,459.99,Dell,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Dedicated Graphics,1920 x 1080,Excellent - Refurbished
15.6,32,549.0,Dell,Intel Core i9 9th Gen.,NVIDIA Quadro T2000,Dedicated Graphics,1024 x 768,Very Good - Refurbished
13.3,8,229.0,Dell,Intel Core i5 8th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,Very Good - Refurbished
15.6,8,374.99,Asus,Intel Core i3 10th Gen.,Intel HD Graphics 5000,Integrated Graphics,1600 x 768,New
14.0,32,450.0,Dell,Intel Core i7 10th Gen.,AMD FirePro M4100,Integrated Graphics,1024 x 768,Open box
14.0,16,99.99,Dell,Intel Core i5 8th Gen.,Intel UHD Graphics,Dedicated Graphics,1920 x 1080,Excellent - Refurbished
15.6,16,499.99,Dell,Intel Core i5 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Excellent - Refurbished
14.0,32,329.95,Dell,Intel Core i5 8th Gen.,Intel UHD Graphics 620,Integrated Graphics,1920 x 1080,Good - Refurbished
15.6,8,635.65,Dell,Intel Core i5 10th Gen.,Intel HD Graphics,Integrated Graphics,1920 x 1200,Excellent - Refurbished
15.6,8,359.75,HP,Intel Core i5 11th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,New
14.0,32,270.0,Dell,Intel Core i5 6th Gen.,AMD FirePro M4100,Integrated Graphics,1920 x 1080,Good - Refurbished
14.4,16,669.99,Microsoft,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,2400 x 1600,Excellent - Refurbished
13.3,8,179.99,Dell,Intel Core i5 8th Gen.,Intel UHD Graphics 620,Integrated Graphics,1920 x 1080,Excellent - Refurbished
13.5,16,519.55,HP,Intel Core i5 13th Gen.,Intel® Iris XE,Integrated Graphics,1920 x 1280,Good - Refurbished
13.3,16,349.49,Lenovo,Intel Core i7 10th Gen.,Intel Corporation CometLake-U GT2 [UHD Graphics],Integrated Graphics,1920 x 1080,Open box
15.6,16,385.0,Lenovo,Intel Core i5 4th Gen.,NVIDIA GeForce GT 730M - 1GB,Dedicated Graphics,1920 x 1080,Good - Refurbished
12.5,16,199.0,Dell,Intel Core i7 6th Gen.,Intel HD Graphics 520,Dedicated Graphics,1920 x 1080,Very Good - Refurbished
14.0,16,427.99,Lenovo,Intel Core i7 11th Gen.,Intel(R) Iris(R) Xe Graphics,Integrated Graphics,1920 x 1080,Very Good - Refurbished
15.6,8,439.99,HP,Intel Core i3 11th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,New
15.6,16,929.0,Acer,Intel Core i7 11th Gen.,NVIDIA GeForce RTX 3070,Dedicated Graphics,2560 x 1440,Excellent - Refurbished
15.0,32,604.99,Dell,Intel Core i7 10th Gen.,NVIDIA Quadro T1000,Dedicated Graphics,1920 x 1200,Very Good - Refurbished
14.0,8,229.99,Dell,Intel Core i5 8th Gen.,Intel UHD Graphics 620,Integrated Graphics,1920 x 1080,Very Good - Refurbished
15.6,8,299.99,HP,Intel Core i3 11th Gen.,Intel UHD Graphics,Integrated Graphics,1366 x 768,New
14.0,8,224.95,Lenovo,Intel Core i5 6th Gen.,Intel HD Graphics,Integrated Graphics,1920 x 1080,Very Good - Refurbished
14.0,16,369.99,LG,Intel Core i7 10th Gen.,Intel UHD Graphics,Dedicated Graphics,1920 x 1080,Good - Refurbished
17.3,8,379.99,HP,Intel Core i3 11th Gen.,Intel UHD Graphics,Integrated Graphics,1600 x 900,New
14.0,16,724.1,Acer,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Open box
15.6,16,527.99,HP,Intel Core i5 10th Gen.,Intel(R) UHD Graphics,Integrated Graphics,1920 x 1080,Very Good - Refurbished
15.6,8,400.0,HP,Intel Core i3 12th Gen.,Intel UHD Graphics,Integrated Graphics,1366 x 768,New
13.5,16,719.99,Microsoft,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,Dedicated Graphics,2256 x 1504,Very Good - Refurbished
15.6,16,490.0,Lenovo,Intel Core i5 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
14.0,16,724.05,Acer,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Open box
14.0,16,869.99,Samsung,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,Dedicated Graphics,2880 x 1800,Excellent - Refurbished
14.0,16,553.66,Dell,Intel Core i7 11th Gen.,AMD FirePro M4100,Integrated Graphics,1024 x 768,Excellent - Refurbished
15.6,8,399.0,Lenovo,Intel Core i3 12th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,New
16.0,16,849.0,HP,Intel Core i5 12th Gen.,AMD FirePro M4100,Dedicated Graphics,1024 x 768,Excellent - Refurbished
14.0,16,375.0,HP,Intel Core i5 8th Gen.,AMD Radeon RX 540,Dedicated Graphics,1920 x 1080,Good - Refurbished
15.6,16,933.49,Asus,Intel Core i7 13th Gen.,NVIDIA GeForce RTX 3050,Dedicated Graphics,1920 x 1080,Open box
13.5,8,569.99,Microsoft,Intel Core i5 10th Gen.,AMD FirePro M4100,Integrated Graphics,1024 x 768,Open box
15.6,16,649.99,Dell,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Very Good - Refurbished
13.3,16,250.0,Dell,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
15.6,32,328.06,Dell,Intel Core i5 8th Gen.,Intel UHD Graphics,Integrated Graphics,1024 x 768,Very Good - Refurbished
14.0,16,799.99,Dell,Intel Core i7 10th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,Excellent - Refurbished
14.0,16,995.0,Dell,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
15.6,32,439.0,Dell,Intel Core i7 8th Gen.,NVIDIA Quadro P2000,Integrated Graphics,3840 x 2160,Very Good - Refurbished
15.0,16,332.99,Dell,Intel Core i7 11th Gen.,Intel(R) Iris(R) Xe Graphics,Integrated Graphics,1920 x 1080,Good - Refurbished
14.0,16,241.55,Acer,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1200,New
14.0,8,349.99,Lenovo,Intel Core i5 8th Gen.,Intel HD Graphics 620,Integrated Graphics,1920 x 1080,Excellent - Refurbished
13.4,16,549.99,Dell,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1200,Very Good - Refurbished
14.4,16,750.0,Microsoft,Intel Core i7 11th Gen.,NVIDIA GeForce RTX 3050 Ti,Dedicated Graphics,2400 x 1600,Open box
14.0,8,242.95,Lenovo,Intel Core i5 6th Gen.,Intel HD Graphics 620,Integrated Graphics,1920 x 1080,Good - Refurbished
14.0,8,879.99,Lenovo,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
15.6,32,179.99,Dell,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Excellent - Refurbished
13.3,8,359.99,Dell,Intel Core i5 8th Gen.,Intel UHD Graphics 620,Integrated Graphics,1366 x 768,Open box
16.0,16,159.56,Lenovo,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1200,New
13.0,16,919.99,Dell,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,Dedicated Graphics,2880 x 1920,Excellent - Refurbished
13.4,8,549.99,Dell,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1200,Excellent - Refurbished
14.0,16,329.99,Dell,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Very Good - Refurbished
12.5,16,219.0,Dell,Intel Core i7 6th Gen.,Intel HD Graphics 520,Dedicated Graphics,1366 x 786,Very Good - Refurbished
15.6,16,449.99,HP,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
14.0,16,999.0,Dell,Intel Core i7 4th Gen.,AMD FirePro M4100,Integrated Graphics,1024 x 768,New
15.6,16,807.46,HP,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1024 x 768,New
15.6,64,680.0,HP,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
12.5,16,225.0,Dell,Intel Core i5 6th Gen.,AMD FirePro M4100,Integrated Graphics,1920 x 1080,Good - Refurbished
15.6,32,399.99,Dell,Intel Core i7 12th Gen.,NVIDIA RTX A1000 4GB GDDR6,Dedicated Graphics,1920 x 1200,Excellent - Refurbished
15.6,8,668.88,Dell,Intel Core i5 7th Gen.,AMD FirePro M4100,Integrated Graphics,1024 x 768,New
15.6,16,0.0,HP,Intel Core i7 10th Gen.,Intel Iris Plus Graphics,Integrated Graphics,1920 x 1080,Open box
14.0,8,299.99,Dell,Intel Core i7 8th Gen.,AMD Radeon RX 540 4GB GDDR5,Dedicated Graphics,1920 x 1080,Excellent - Refurbished
15.6,24,639.0,Acer,Intel Core i5 12th Gen.,NVIDIA GeForce RTX 3050,Dedicated Graphics,1920 x 1080,Open box
14.0,8,260.0,HP,Intel Core i5 8th Gen.,Intel HD 620,Integrated Graphics,1920 x 1080,Good - Refurbished
14.0,8,449.0,HP,Intel Core i3 8th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,New
15.6,8,389.0,Dell,Intel Core i5 11th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,New
14.0,16,479.99,Dell,Intel Core i7 10th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,Very Good - Refurbished
14.0,16,433.99,HP,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Excellent - Refurbished
14.0,8,799.99,Lenovo,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
15.6,16,989.99,LG,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
15.6,16,445.0,HP,Intel Core i7 8th Gen.,Intel HD Graphics 620,Integrated Graphics,1920 x 1080,Good - Refurbished
13.3,16,495.0,HP,Intel Core i7 7th Gen.,Intel HD 620,Integrated Graphics,1920 x 1080,Good - Refurbished
15.6,16,754.8,Dell,Intel Core i7 10th Gen.,NVIDIA Quadro T1000,Dedicated Graphics,1920 x 1080,Open box
16.0,8,400.0,Lenovo,Intel Core i5 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1200,Open box
15.6,32,150.0,Dell,Intel Core i7 12th Gen.,NVIDIA RTX A2000 8GB GDDR6,Dedicated Graphics,1920 x 1200,Excellent - Refurbished
14.0,16,404.99,Lenovo,Intel Core i5 11th Gen.,AMD FirePro M4100,Integrated Graphics,1024 x 768,New
14.0,8,395.96,HP,Intel Core i5 10th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,Very Good - Refurbished
15.6,32,485.0,Dell,Intel Core i5 8th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,Very Good - Refurbished
16.0,16,649.99,Lenovo,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1200,New
14.0,8,549.47,Lenovo,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
14.0,8,549.99,HP,Intel Core i3 8th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,New
14.0,8,917.02,Dell,Intel Core i5 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1366 x 768,New
14.0,16,879.99,Lenovo,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,Dedicated Graphics,3840 x 2400,Excellent - Refurbished
15.6,32,399.99,Lenovo,Intel Core i7 8th Gen.,NVIDIA Quadro P500,Dedicated Graphics,1920 x 1080,Very Good - Refurbished
15.6,16,949.99,Dell,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Excellent - Refurbished
14.0,8,225.0,Dell,Intel Core i7 4th Gen.,Nvidia GeForce GT 720M 2GB,Dedicated Graphics,1024 x 768,Good - Refurbished
12.4,8,998.48,Microsoft,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1536 x 1024,New
14.0,16,999.0,Dell,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
12.5,32,399.99,Dell,Intel Core i7 8th Gen.,Intel UHD Graphics 620,Integrated Graphics,1920 x 1080,Very Good - Refurbished
15.6,64,921.99,HP,Intel Core i5 11th Gen.,NVIDIA T1200 Laptop GPU,Dedicated Graphics,1920 x 1080,Excellent - Refurbished
15.6,16,599.99,Lenovo,Intel Core i7 10th Gen.,AMD FirePro M4100,Dedicated Graphics,3840 x 2160,Open box
15.6,8,350.0,Asus,Intel Core i3 11th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,Open box
15.6,8,349.99,Lenovo,Intel Core i7 8th Gen.,Intel UHD Graphics 620,Integrated Graphics,1920 x 1080,Open box
14.0,16,228.99,Asus,Intel Core i3 11th Gen.,Intel(R) UHD Graphics,Integrated Graphics,1366 x 768,Very Good - Refurbished
12.3,16,899.99,Microsoft,Intel Core i7 8th Gen.,AMD FirePro M4100,Integrated Graphics,1024 x 768,New
14.0,8,418.47,Lenovo,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
13.4,16,899.99,Asus,AMD Ryzen 9 7000 Series,AMD Radeon Graphics,Integrated Graphics,1920 x 1200,New
14.0,32,379.99,Lenovo,Intel Core i7 7th Gen.,AMD FirePro M4100,Integrated Graphics,1920 x 1080,Very Good - Refurbished
14.0,16,650.0,Dell,Intel Core i5 11th Gen.,AMD FirePro M4100,Integrated Graphics,1920 x 1080,Open box
15.6,16,329.99,Dell,Intel Core i7 6th Gen.,Intel HD Graphics,Integrated Graphics,1920 x 1080,Excellent - Refurbished
14.0,8,288.99,Asus,Intel Core i3 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
15.6,8,450.0,Lenovo,Intel Core i3 11th Gen.,Intel UHD Graphics,Integrated Graphics,1366 x 768,New
14.0,8,99.99,Dell,Intel Core i3 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1200,Excellent - Refurbished
15.6,4,625.0,HP,Intel Core i3 8th Gen.,AMD FirePro M4100,Integrated Graphics,1024 x 768,Open box
14.0,32,429.0,Dell,Intel Core i7 11th Gen.,AMD FirePro M4100,Integrated Graphics,1920 x 1080,Very Good - Refurbished
14.0,32,649.99,Dell,Intel Core i3 7th Gen.,Intel HD Graphics,Integrated Graphics,1920 x 1080,Very Good - Refurbished
14.0,32,880.0,Dell,Intel Core i7 11th Gen.,Intel Graphics,Integrated Graphics,1920 x 1080,New
14.0,16,729.0,HP,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
13.5,16,599.89,Microsoft,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,2256 x 1504,Open box
14.0,16,599.99,Asus,Intel Core i7 10th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,Open box
14.0,32,445.0,HP,Intel Core i5 8th Gen.,AMD Radeon RX 540,Dedicated Graphics,1920 x 1080,Good - Refurbished
15.6,16,521.49,Dell,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Open box
17.0,16,541.99,HP,Intel Core i7 12th Gen.,Intel(R) Iris(R) Xe Graphics,Dedicated Graphics,1920 x 1080,Very Good - Refurbished
13.5,16,774.99,HP,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1280,Open box
15.6,8,285.0,Dell,Intel Core i7 4th Gen.,AMD FirePro W4170M with 2GB GDDR5,Dedicated Graphics,1366 x 768,Good - Refurbished
14.0,16,749.99,Dell,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1024 x 768,Open box
14.0,16,190.0,Dell,Intel Core i5 4th Gen.,Intel Graphics Family,Integrated Graphics,1024 x 768,Good - Refurbished
13.4,16,800.0,Dell,Intel Core i7 11th Gen.,AMD FirePro M4100,Integrated Graphics,3840 x 2400,Open box
15.6,16,649.99,HP,Intel Core i7 11th Gen.,AMD FirePro M4100,Dedicated Graphics,1024 x 768,Excellent - Refurbished
17.3,32,499.99,Dell,Intel Core i7 9th Gen.,Intel UHD Graphics 630,Integrated Graphics,1920 x 1080,Very Good - Refurbished
15.6,16,699.49,HP,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
14.0,8,334.99,Acer,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
15.6,32,999.99,HP,Intel Core i7 11th Gen.,NVIDIA T1200,Integrated Graphics,3840 x 2160,Open box
14.0,16,500.0,Dell,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Excellent - Refurbished
13.9,8,399.6,Huawei,Intel Core i7 7th Gen.,Intel HD Graphics 620,Dedicated Graphics,2160 x 1440,Open box
14.0,16,323.96,Lenovo,Intel Core i5 8th Gen.,Intel UHD Graphics 620,Integrated Graphics,1920 x 1080,Very Good - Refurbished
15.6,8,530.0,Lenovo,AMD Ryzen 5 5000 Series,NVIDIA GeForce GTX 1650,Dedicated Graphics,1920 x 1080,New
14.0,16,210.0,Dell,Intel Core i5 6th Gen.,AMD FirePro M4100,Integrated Graphics,1024 x 768,Good - Refurbished
15.6,8,620.0,Lenovo,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
15.6,8,599.99,Lenovo,Intel Core i5 11th Gen.,NVIDIA GeForce GTX 1650,Dedicated Graphics,1920 x 1080,Open box
15.6,64,589.45,Lenovo,Intel Core i7 10th Gen.,NVIDIA Quadro T2000 Max-Q,Dedicated Graphics,1920 x 1080,Very Good - Refurbished
14.0,32,604.99,HP,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Excellent - Refurbished
14.1,4,259.99,HP,Intel Core i3 11th Gen.,Intel UHD Graphics,Integrated Graphics,1920 x 1080,New
14.0,16,569.99,Lenovo,Intel Core i7 8th Gen.,Intel UHD Graphics 620,Integrated Graphics,2560 x 1440,Excellent - Refurbished
14.0,16,327.0,Dell,Intel Core i7 8th Gen.,Intel UHD Graphics 620,Integrated Graphics,1920 x 1080,Very Good - Refurbished
15.0,16,400.99,Dell,Intel Core i7 8th Gen.,NVIDIA Quadro P2000,Dedicated Graphics,1920 x 1080,Good - Refurbished
15.6,8,510.0,Lenovo,Intel Core i3 11th Gen.,Intel UHD Graphics,Integrated Graphics,1366 x 768,Open box
15.6,16,669.99,Dell,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Open box
13.3,8,604.99,Dell,Intel Core i7 11th Gen.,AMD FirePro M4100,Dedicated Graphics,1024 x 768,Excellent - Refurbished
13.5,8,245.0,Microsoft,Intel Core i5 8th Gen.,Intel HD Graphics 620,Integrated Graphics,2256 x 1504,Very Good - Refurbished
12.5,8,244.31,Lenovo,Intel Core i5 6th Gen.,Intel UHD Graphics,Integrated Graphics,1366 x 768,New
14.0,32,819.0,Dell,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Open box
15.6,8,759.46,MSI,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,New
14.0,32,299.99,Dell,Intel Core i5 8th Gen.,Intel UHD Graphics 620,Integrated Graphics,1920 x 1080,Excellent - Refurbished
15.6,16,499.0,Dell,Intel Core i9 9th Gen.,NVIDIA Quadro T2000,Dedicated Graphics,1024 x 768,Very Good - Refurbished
12.4,8,549.99,Microsoft,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1024 x 768,New
14.0,4,175.0,Lenovo,Intel Core i3 4th Gen.,Intel HD Graphics 5500,Integrated Graphics,1366 x 768,Good - Refurbished
15.0,8,268.99,Dell,Intel Core i7 8th Gen.,NVIDIA GeForce MX130,Dedicated Graphics,1920 x 1080,Good - Refurbished
14.5,8,135.99,Lenovo,Intel Core i5 6th Gen.,Intel(R) HD Graphics 520,Integrated Graphics,1920 x 1080,Good - Refurbished
14.0,16,899.99,HP,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,Integrated Graphics,1920 x 1080,Open box
13.5,16,378.99,Microsoft,Intel Core i7 10th Gen.,Intel(R) Iris(R) Plus Graphics,Integrated Graphics,2256 x 1504,Good - Refurbished
14.5,8,569.99,Asus,Intel Core i5 13th Gen.,Intel Iris Xe Graphics,Integrated Graphics,2880 x 1800,Open box
